LON,LAT,EDO,CLAVE,ESTACION,mar-22
-93.02,18.25,TAB,TECOLUTA,"Tecoluta, Tab. SGT*",62.2
-98.370556,24.046667,TAMP,ABASOLO,"Abasolo, Tamps. SGT*",1.2
-98.39,24.065556,TAMP,ABSTP,"Abasolo, Tamps.",0.2
-99.145556,22.986944,TAMP,AHLTP,"Ahualulco, Tamps.",0
-97.926944,22.386111,TAMP,BALTP,"Bombas Altamira, Tamps.",0.01
-99.123056,24.080556,TAMP,BR1TP,"El Barretal Uno, Tamps.",0
-99.215,24.1025,TAMP,BRRTP,"El Barretal, Tamps.",0
-98.5975,26.238056,TAMP,CDOTP,"S J 2 18 Ciudad Díaz Ordaz, Tamps.",0.02
-98.8,26.25,TAMP,CMGTP,"S J 2 11 Camargo, Tamps.",7.61
-99.148611,26.430556,TAMP,CMRTP,"Mier, Tamps.",2.5
-97.817778,25.966389,TAMP,CONTP,"Control, Tamps.",5.01
-98.935833,23.939167,TAMP,CORTP,"Corona, Tamps.",0
-99.166667,23.716667,TAMP,CVCTP,"Observatorio de Ciudad Victoria, Tamps.",0
-99.1875,23.730278,TAMP,CVTTP,"Ciudad Victoria, Tamps.",0
-99.078611,23.384444,TAMP,ENNTP,"La Encantada, Tamps.",0
-98.691667,22.605,TAMP,ERCTP,"Estudiante Ramiro Caballero Dorantes, Tamps.",0
-98.159167,24.841944,TAMP,FDOTP,"San Fernando, Tamps.",2.2
-99.154722,23.046667,TAMP,GOMEZFARIAS,"Gómez Farías, Tamps. SGT*",3.5
-98.405278,22.798611,TAMP,GONZALEZTP,"González, Tamps. SGT*",1.1
-97.953333,23.166389,TAMP,LAETP,"La Esperanza, Tamps.",0.6
-99.548333,26.816944,TAMP,LASTORTILLASC,"Las Tortillas Río Salado, Tamps. CILA*",0
-99.233611,26.408889,TAMP,LBLTP,"Derivadora Las Blancas, Tamps.",0
-99.120556,22.852778,TAMP,LSRTP,"La Servilleta, Tamps.",0
-99.551944,24.567778,TAMP,MAGTP,"Magueyes, Tamps.",0
-97.433333,25.833333,TAMP,MATTP,"Matamoros, Tamps.",2.02
-97.844167,22.283889,TAMP,MDRTP,"Madero, Tamps.",2
-98.586389,25.1175,TAMP,MENTP,"Méndez, Tamps.",3.4
-99.040833,26.374167,TAMP,MGATP,"S J 1 2 Miguel Alemán, Tamps.",2.5
-98.916111,26.242222,TAMP,MGOTP,"Marte Rodolfo Gómez, Tamps.",0
-98.705556,22.795833,TAMP,MGSTP,"Magiscatzín Dos, Tamps.",0
-99.434444,24.2525,TAMP,MHGTP,"Miguel Hidalgo, Tamps.",0
-98.925556,26.204722,TAMP,MRGTP,"Marte Rodolfo Gómez, Tamps.",0
-98.633889,22.494444,TAMP,NVAAPOLONIA,"Nueva Apolonia, Tamps. SGT*",5.8
-99.490278,27.495556,TAMP,NVLTP,"Nuevo Laredo, Tamps.",0
-98.903611,24.043889,TAMP,PADTP,"Padilla, Tamps.",0
-97.8,25.8,TAMP,PANTP,"Pueblo Anáhuac, Tamps.",0.05
-98.745833,23.726667,TAMP,PDMTP,"Paso de Molina, Tamps.",0
-99.019167,24.208056,TAMP,PILTP,"Pilón, Tamps.",0
-99.555833,24.2475,TAMP,PJMTP,"Pedro José Méndez, Tamps.",0
-99.597778,24.184444,TAMP,PVLTP,"Puerto de Valles, Tamps.",0.3
-99.026111,22.843056,TAMP,RFRTP,"Río Frío, Tamps.",0
-98,25.966667,TAMP,RIBTP,"Río Bravo, Tamps.",0.01
-97.991944,23.259444,TAMP,RSPTP,"República Española, Tamps.",0.3
-98.285833,26.079722,TAMP,RYATP,"S J 3 42 Reynosa, Tamps.",5.11
-98.883333,26.166667,TAMP,RYNTP,"S J 2 9 Reynosa, Tamps.",5.1
-98.838333,26.311111,TAMP,SANJUAN2,"San Juan, Tamps. SGT*",5.75
-99.093056,23.031389,TAMP,SBNTP,"Sabinas, Tamps.",0
-98.869444,22.784444,TAMP,SDATP,"Saca de Agua, Tamps.",0
-98.7875,23.084167,TAMP,SGBTP,"San Gabriel, Tamps.",0
-98.208889,23.762222,TAMP,SLMTP,"Observatorio de Soto la Marina, Tamps.",0.2
-98.791389,22.943889,TAMP,SLZTP,"Lic. Emilio Portes Gil, Tamps.",0
-99.274167,24.0225,TAMP,STETP,"Santa Engracia, Tamps.",0
-97.876111,22.238333,TAMP,TMPTP,"Sistema Lagunario del Río Tamesí, Tamps.",1.8
-98.421944,22.413611,TAMP,TMSTP,"Tamesí, Tamps.",0
-97.804167,25.906111,TAMP,VCATP,"Villa Cárdenas, Tamps.",0.03
-98.666389,23.959444,TAMP,VGRTP,"Vicente Guerrero, Tamps.",2
-97.8,25.7,TAMP,VHMTP,"Valle Hermoso, Tamps.",6.03
-99.551111,24.566667,TAMP,VSMTP,"Victoria San Marcos, Tamps.",0
-98.131389,19.428611,TLAX,APITL,"Apizaco, Tlax.",5
-98.563889,19.586111,TLAX,CPPTL,"Calpulalpan, Tlax.",8.91
-97.769722,19.298889,TLAX,CUATL,"Cuapiaxtla, Tlax.",10.4
-97.647222,19.318056,TLAX,ECTTL,"El Carmen Tequexquitla, Tlax.",5.31
-97.911111,19.315833,TLAX,HMTTL,"Huamantla, Tlax.",0
-98.246944,19.324722,TLAX,OBSTL,"Observatorio de Tlaxcala, Tlax.",2.81
-98.200556,19.556111,TLAX,SJATL,"San José Atlanga, Tlax.",14.5
-98.233333,19.316667,TLAX,TLAXCALAob,"Observatorio de Tlaxcala, Tlax. SMN*",2
-98.243056,19.219444,TLAX,ZACTL,"Zacatelco, Tlax.",7.7
-97.908056,19.200278,TLAX,ZITTL,"Zitlaltepec, Tlax.",11.01
-96.843889,19.695833,VER,ACAVC,"Acatlán, Ver.",17.05
-96.583333,19.495278,VER,ACTOPANVER,"Actopan, Ver. SGT*",2.1
-96.5875,19.495,VER,ACTVC,"Actopan, Ver.",1.71
-94.144444,18.141667,VER,AGDVC,"Agua Dulce, Ver.",25
-97.68,20.93,VER,ALAVC,"Alamo Temapache, Ver.",5.02
-97.234722,19.7625,VER,ALTVC,"Altotonga, Ver.",44.84
-96.736111,19.621667,VER,ALUVC,"Alto Lucero, Ver.",6.8
-95.4375,18.583333,VER,ARCVC,"Angel Rosario Cabada, Ver.",16.07
-96.944444,19.588889,VER,BANVC,"Banderilla, Ver.",90
-96.933333,19.483333,VER,BRIVC,"Briones, Ver.",45.73
-94.253889,17.954444,VER,CB2VC,"Planta de bombeo 2 de La Cangrejera, Ver.",42.01
-95.8,18.3,VER,CCLVC,"Chacaltianguis, Ver.",1.5
-96.994444,19.332778,VER,CDCVC,"Cosautlán de Carvajal, Ver.",68.52
-96.697778,19.433056,VER,CEGVC,"Cerro Gordo, Ver.",12.2
-96.853611,18.563333,VER,CHMVC,"Chicomapa, Ver.",10.41
-98.155833,21.7375,VER,CHYVC,"Paso de Piedras, Ver.",2.01
-94.406667,18.149722,VER,COATZACOALCOmar,"Coatzacoalcos, Ver. SEMAR*",5.05
-96.939444,19.453889,VER,COAVC,"Coatepec, Ver.",40.75
-94.4,18.1,VER,COTVC,"Observatorio de Coatzacoalcos, Ver.",6.62
-96.374444,19.364722,VER,CRDVC,"Cardel, Ver.",0.22
-96.647222,19.320278,VER,CRRVC,"Carrizal, Ver.",1.02
-95.295833,18.144444,VER,CTTVC,"Cuatotolapan, Ver.",0
-96.666389,19.361667,VER,CUMVC,"La Cumbre, Ver.",3
-96.36,19.405833,VER,ENRVC,"El Naranjillo, Ver.",0
-97.399167,20.2575,VER,ESPVC,"El Espinal, Ver.",8.11
-96.158333,19.067222,VER,ETEVC,"El Tejar, Ver.",0.62
-96.9975,18.897778,VER,FORVC,"Fortín, Ver.",32
-95.556944,18.270556,VER,GARVC,"Garro, Ver.",3
-98.459167,21.773611,VER,HGOVC,"El Higo, Ver.",2.4
-98.2875,21.194444,VER,HLSVC,"Los Hules, Ver.",0.8
-96.950833,19.181667,VER,HTSVC,"Huatusco, Ver.",16
-98.483333,20.533333,VER,HUYVC,"Huayacocotla, Ver.",8
-96.554167,19.404167,VER,IDOVC,"Ídolos, Ver.",0
-96.884444,19.604722,VER,INCVC,"Ingenio Concepción, Ver.",44.52
-97.2175,21.471667,VER,ISLALOBOSmar,"Isla Lobos, Ver. SEMAR*",14
-94.666667,17.95,VER,JALVC,"Jáltipan, Ver.",18.7
-95.033333,17.433333,VER,JCRVC,"Jesús Carranza, Ver.",6
-94.088889,17.873611,VER,JDCVC,"San José del Carmen, Ver.",33.5
-97.3,19.816667,VER,JLNVC,"Jalacingo, Ver.",17
-97.021111,19.603611,VER,JOYVC,"La Joya, Ver.",51.3
-95.359722,18.25,VER,LAUVC,"Lauchapan, Ver.",2.4
-94.330833,18.109444,VER,LCAVC,"La Cangrejera, Ver.",40.01
-95.118333,18.415833,VER,LDCVC,"Canseco, Ver.",3.4
-97.232778,18.928889,VER,LGRVC,"Loma Grande, Ver.",2
-96.972778,20.051944,VER,LIBVC,"Libertad, Ver.",58.8
-96.41,19.261389,VER,LOFVC,"Loma Fina, Ver.",0.01
-94.913889,17.416667,VER,LPEVC,"Las Perlas, Ver.",4
-97.1,19.65,VER,LVRVC,"Las Vigas de Ramírez, Ver.",23.6
-97.048333,20.0675,VER,MDTVC,"Martínez de la Torre, Ver.",54.6
-96.333333,19.15,VER,MFAVC,"Manlio Fabio Altamirano, Ver.",1.01
-98.045,20.8325,VER,MILVC,"Milcahual, Ver.",2.8
-94.771111,18.135278,VER,MNZVC,"Minzapan, Ver.",4.53
-96.833333,19.933333,VER,MZNVC,"Misantla, Ver.",56.95
-96.873611,19.650556,VER,NACVC,"Naolinco AC, Ver.",9.51
-96.872222,19.65,VER,NAOVC,"Naolinco, Ver.",34.04
-98.503889,21.832222,VER,OLVVC,"El Olivo, Ver.",1.2
-97.1,18.85,VER,ORIZABAob,"Observatorio de Orizaba, Ver. SMN*",15.2
-97.1,18.85,VER,ORZVC,"Observatorio de Orizaba, Ver.",12.73
-96.97,19.55,VER,OTIVC,"Otilpan, Ver.",42.8
-96.918056,19.48,VER,PAVVC,"Pacho Viejo, Ver.",32.62
-94.3775,18.103611,VER,PB3VC,"Planta de bombeo 3 de La Cangrejera, Ver.",23.01
-97.814444,21.184444,VER,PEMVC,"El Moralillo, Ver.",3.5
-97.268333,19.545,VER,PEROTESMN,"Perote, Ver. SMN*",19.3
-97.238889,19.580556,VER,PERVC,"Perote, Ver.",12.85
-96.979722,19.588611,VER,PILVC,"Piletas, Ver.",68.53
-98.176667,22.06,VER,PNCVC,"Pánuco, Ver.",2.2
-97.475,20.543333,VER,POZARICA,"Poza Rica, Ver. SGT*",11.8
-97.316667,20.45,VER,PPNVC,"Papantla, Ver.",20.6
-97.478333,20.540833,VER,PRCVC,"Poza Rica, Ver.",14.52
-98.356667,21.297778,VER,PSNVC,"Platón Sánchez, Ver.",5
-96.704444,18.821944,VER,PTEAUTOPISTA,"Puente de la Autopista, Ver. SGT*",51.7
-96.795278,18.888056,VER,PTNVC,"Potrero Nuevo, Ver.",2.03
-95.627778,18.716667,VER,RALVC,"Radar Alvarado, Ver.",0.04
-96.713889,20.157778,VER,RAUVC,"El Raudal, Ver.",25.6
-97.809722,20.887222,VER,SBTVC,"Sombrerete, Ver.",5.36
-96.921389,19.578611,VER,SEDVC,"Sedeño, Ver.",25.8
-95.183333,18.45,VER,SIHVC,"Sihuapan, Ver.",0.8
-95.145833,17.883333,VER,SJEVC,"San Juan Evangelista, Ver.",0.41
-96.130556,19.085833,VER,SJNVC,"San José Novillero, Ver.",1.52
-95.033333,18.516667,VER,SONVC,"Sontecomapan, Ver.",35.77
-95.212778,18.450833,VER,STXVC,"San Andrés Tuxtla AC, Ver.",10
-96.488889,19.338889,VER,TAMVC,"Tamarindo, Ver.",0.01
-96.966667,19.45,VER,TAPVC,"Tapachapan, Ver.",66.9
-96.966667,19.383333,VER,TCOVC,"Teocelo, Ver.",74
-97.125278,18.579722,VER,TLQVC,"Tlaquilpa, Ver.",2.32
-94.163333,17.571944,VER,TMOVC,"Tierra Morada, Ver.",21
-98.409444,21.499722,VER,TMPVC,"Tempoal, Ver.",4
-96.916667,19.811111,VER,TNCVC,"Tenochtitlán, Ver.",34.2
-97.2225,19.921944,VER,TOMVC,"Tomata, Ver.",30.33
-96.950278,19.233611,VER,TOTVC,"Totutla, Ver.",16.46
-98.153056,21.040833,VER,TRRVC,"Terrerillos, Ver.",2.2
-97.4,20.955556,VER,TXPVC,"Observatorio de Tuxpan, Ver.",12.23
-95.436111,18.466667,VER,TZAVC,"Tres Zapotes, Ver.",13.21
-96.111111,19.154167,VER,VERVC,"Observatorio de Veracruz, Ver.",0.51
-96.613889,19.022222,VER,VTEVC,"Villa Tejeda, Ver.",9
-96.85,19.55,VER,XCFVC,"Xalapa CFE, Ver.",27.83
-96.903889,19.542222,VER,XCRVC,"Xalapa Cristal, Ver.",21.92
-96.901111,19.534722,VER,XDAVC,"Xalapa Dos de Abril, Ver.",21.32
-96.935556,19.547222,VER,XMGVC,"Xalapa Magisterial, Ver.",37.4
-96.916667,19.533333,VER,XOBVC,"Observatorio de Xalapa, Ver.",25.54
-96.871667,19.511667,VER,XOLVC,"Xalapa Olmos, Ver.",27
-96.915556,19.565833,VER,XREVC,"Xalapa Revolución, Ver.",25.7
-96.894444,19.555833,VER,XSUVC,"Xalapa Sumidero, Ver.",24
-96.777778,19.863889,VER,YECVC,"Yecuatla, Ver.",31.4
-97.388889,19.413889,VER,ZALVC,"Zalayeta, Ver.",5
-89.681111,20.649444,YUC,ABAYC,"Abalá, Yuc.",17
-89.218889,19.883056,YUC,BECYC,"Becanchén, Yuc.",49
-89.081667,20.463056,YUC,CANYC,"Cantamayec, Yuc.",42.5
-90.3825,20.858056,YUC,CELYC,"Celestún, Yuc. SMN*",36
-89.829444,20.752778,YUC,CHOYC,"Chocholá, Yuc.",33
-89.637778,21.030278,YUC,CICYC,"Centro de Investigación Científica, Yuc.",38
-89.501111,21.078889,YUC,CONYC,"Conkal, Yuc.",12
-87.676667,21.5125,YUC,CYOYC,"El Cuyo, Yuc.",125.2
-89.583611,20.983889,YUC,EZAYC,"Emiliano Zapata, Yuc.",52.6
-89.658056,20.984167,YUC,GARYC,"Organismo de Cuenca Península de Yucatán, Yuc.",51.01
-89.681944,22.384167,YUC,ISLAPEREZmar,"Isla Pérez, Yuc. SEMAR*",23.368
-89.651111,20.946389,YUC,MEOYC,"Observatorio de Mérida, Yuc.",46.91
-89.4375,21.105556,YUC,MOCYC,"Mocochá, Yuc.",24.5
-89.299444,21.102222,YUC,MTOYC,"Motul, Yuc.",23.11
-89.711667,20.493333,YUC,MUNYC,"Muna, Yuc.",40.5
-89.394722,20.291111,YUC,OXKYC,"Oxkutzcab, Yuc.",28.51
-88.930833,20.1325,YUC,PETYC,"Peto, Yuc.",28.01
-89.653889,21.275833,YUC,PROYC,"Observatorio de Progreso, Yuc.",9
-88.160278,21.571111,YUC,RILYC,"Río Lagartos, Yuc. SMN*",0
-89.046944,20.030278,YUC,TANYC,"Tantaquín, Yuc.",54.7
-89.558056,20.397778,YUC,TICYC,"Ticul, Yuc.",73.81
-88.1725,21.158611,YUC,TIZYC,"Tizimín, Yuc.",15.5
-89.047222,20.030278,YUC,TNTYC,"Tantaquín, Yuc. SMN*",3.5
-88.204167,20.69,YUC,VALYC,"Observatorio de Valladolid, Yuc.",20.91
-103.459167,21.811389,ZAC,ATGZC,"Atolinga, Zac.",0
-102.951667,22.823611,ZAC,BTEZC,"Ramón López Velarde, Zac.",0
-102.733889,23.602222,ZAC,CFPZC,"Cañitas de Felipe Pescador, Zac.",0
-102.889167,22,ZAC,CHIZC,"El Chique, Zac.",0
-101.389444,24.621389,ZAC,CORZC,"Concepción del Oro, Zac.",0
-102.347222,22.453056,ZAC,CUAZC,"Ciudad Cuauhtémoc, Zac.",0
-103.093611,23.693056,ZAC,ELCZC,"El Cazadero, Zac.",0
-102.040833,22.673056,ZAC,ELSZC,"El Saladillo, Zac.",0
-103.339722,21.649444,ZAC,EXCZC,"Miguel Alemán, Zac.",0
-102.890833,23.173889,ZAC,FREZC,"Fresnillo, Zac.",0
-103.093333,21.933333,ZAC,GJAZC,"General Joaquín Amaro, Zac.",0
-102.506667,22.746944,ZAC,GPEZC,"Guadalupe, Zac.",0
-102.46,22.4875,ZAC,GRCZC,"Genaro Codina, Zac.",0
-103.605833,21.223889,ZAC,HITZC,"Huitzila, Zac.",0
-103.397778,24.281667,ZAC,JALZC,"Juan Aldama, Zac.",0
-103.113889,21.404167,ZAC,JCHZC,"Juchipila, Zac.",0
-103.001944,22.642778,ZAC,JERZC,"Jerez, Zac.",0
-102.566944,22.778889,ZAC,LBUZC,"Observatorio de Zacatecas, Zac.",0
-103.603056,22.687222,ZAC,LFLZC,"La Florida, Zac.",0
-102.660556,22.996944,ZAC,LLBZC,"Llano Blanco, Zac.",0
-102.251667,22.438889,ZAC,LMOZC,"Luis Moya, Zac.",0
-103.383333,22.836667,ZAC,LOBZC,"Manuel Felgueres, Zac.",0
-101.985556,22.264722,ZAC,LORZC,"Loreto, Zac.",0
-103.216944,23.18,ZAC,LREZC,"Gobernador Leobardo Reynoso, Zac.",0
-103.443056,24.2875,ZAC,MGAZC,"Miguel Auza, Zac.",0
-103.362222,21.212778,ZAC,MORZC,"Mezquital del Oro, Zac.",0
-103.561667,22.306944,ZAC,MRSZC,"Monte Escobedo, Zac.",0
-102.845556,21.3575,ZAC,NCTZC,"Nochistlán, Zac.",0
-102.615,24.983056,ZAC,NTAZC,"Nuevo Tampico, Zac.",0
-102.269444,22.577778,ZAC,OCAZC,"Ojo Caliente, Zac.",0
-102.796667,22.347222,ZAC,PALZC,"Palomas, Zac.",0
-101.399167,22.117778,ZAC,PINZC,"Pino Suárez, Zac.",0
-102.903611,21.711111,ZAC,PMOZC,"Los Moraleños, Zac.",0
-103.025833,23.816944,ZAC,RGRZC,"Río Grande, Zac.",0
-102.8825,24.326111,ZAC,SFOZC,"San Francisco, Zac.",0.01
-103.506667,24.288611,ZAC,SGOZC,"Santiago, Zac.",0
-103.636389,23.638889,ZAC,SOMZC,"Observatorio de Sombrerete, Zac.",0
-103.493333,22.333056,ZAC,STEZC,"Independencia Nacional, Zac.",0
-103.112778,22.925833,ZAC,STRZC,"Santa Rosa, Zac.",0
-102.859167,22.120833,ZAC,TAYZC,"Ing. Julián Adame Alatorre, Zac.",0
-103.88,23.471944,ZAC,TCHZC,"Chalchihuites, Zac.",0
-103.461944,21.468611,ZAC,TGOZC,"Teúl de González Ortega, Zac.",0
-102.786389,21.560556,ZAC,TLAZC,"Tlalchichila, Zac.",0
-103.309444,21.773611,ZAC,TLLZC,"Tlaltenango, Zac.",0
-102.344167,23.288889,ZAC,VCOZC,"Villa de Cos, Zac.",0
-101.917222,22.520556,ZAC,VGOZC,"Villa González Ortega, Zac.",0
-101.715833,22.347222,ZAC,VHGZC,"Villa Hidalgo, Zac.",0
-103.337778,21.604722,ZAC,VILZC,"José María Morelos, Zac.",0
-102.585556,22.765,ZAC,ZACZC,"Zacatecas, Zac.",0
