LON,LAT,EDO,CLAVE,ESTACION,abr-23
-96.41,19.261389,VER,LOFVC,"Loma Fina, Ver.",11.01
-94.913889,17.416667,VER,LPEVC,"Las Perlas, Ver.",57
-97.1,19.65,VER,LVRVC,"Las Vigas de Ramírez, Ver.",65.6
-97.048333,20.0675,VER,MDTVC,"Martínez de la Torre, Ver.",356.7
-96.333333,19.15,VER,MFAVC,"Manlio Fabio Altamirano, Ver.",12.54
-94.771111,18.135278,VER,MNZVC,"Minzapan, Ver.",19.83
-96.833333,19.933333,VER,MZNVC,"Misantla, Ver.",340.44
-96.872222,19.65,VER,NAOVC,"Naolinco, Ver.",35.92
-98.503889,21.832222,VER,OLVVC,"El Olivo, Ver.",64.9
-97.1,18.85,VER,ORZVC,"Observatorio de Orizaba, Ver.",93.82
-96.97,19.55,VER,OTIVC,"Otilpan, Ver.",93.8
-96.918056,19.48,VER,PAVVC,"Pacho Viejo, Ver.",96.42
-94.3775,18.103611,VER,PB3VC,"Planta de bombeo 3 de La Cangrejera, Ver.",66.5
-94.193611,17.872778,VER,PCNVC,"Planta de bombeo 1 de La Cangrejera, Ver.",32.01
-97.814444,21.184444,VER,PEMVC,"El Moralillo, Ver.",175.8
-98.176667,22.06,VER,PNCVC,"Pánuco, Ver.",51.81
-97.316667,20.45,VER,PPNVC,"Papantla, Ver.",188.42
-97.478333,20.540833,VER,PRCVC,"Poza Rica, Ver.",149.72
-98.356667,21.297778,VER,PSNVC,"Platón Sánchez, Ver.",154.3
-95.627778,18.716667,VER,RALVC,"Radar Alvarado, Ver.",26.8
-96.713889,20.157778,VER,RAUVC,"El Raudal, Ver.",31.3
-97.809722,20.887222,VER,SBTVC,"Sombrerete, Ver.",140.85
-95.183333,18.45,VER,SIHVC,"Sihuapan, Ver.",121.6
-95.145833,17.883333,VER,SJEVC,"San Juan Evangelista, Ver.",35.72
-95.033333,18.516667,VER,SONVC,"Sontecomapan, Ver.",215.51
-96.488889,19.338889,VER,TAMVC,"Tamarindo, Ver.",125
-96.966667,19.45,VER,TAPVC,"Tapachapan, Ver.",176.6
-96.966667,19.383333,VER,TCOVC,"Teocelo, Ver.",229
-94.163333,17.571944,VER,TMOVC,"Tierra Morada, Ver.",12
-98.409444,21.499722,VER,TMPVC,"Tempoal, Ver.",157.2
-96.916667,19.811111,VER,TNCVC,"Tenochtitlán, Ver.",201.4
-97.2225,19.921944,VER,TOMVC,"Tomata, Ver.",115.31
-96.950278,19.233611,VER,TOTVC,"Totutla, Ver.",230.72
-98.153056,21.040833,VER,TRRVC,"Terrerillos, Ver.",186
-97.4,20.955556,VER,TXPVC,"Observatorio de Tuxpan, Ver.",93.42
-95.436111,18.466667,VER,TZAVC,"Tres Zapotes, Ver.",9.01
-96.111111,19.154167,VER,VERVC,"Observatorio de Veracruz, Ver.",6.3
-96.613889,19.022222,VER,VTEVC,"Villa Tejeda, Ver.",70.02
-96.85,19.55,VER,XCFVC,"Xalapa CFE, Ver.",93.62
-96.916667,19.533333,VER,XOBVC,"Observatorio de Xalapa, Ver.",52.94
-97.388889,19.413889,VER,ZALVC,"Zalayeta, Ver.",13.5
-89.681111,20.649444,YUC,ABAYC,"Abalá, Yuc.",18.5
-89.218889,19.883056,YUC,BECYC,"Becanchén, Yuc.",51
-89.081667,20.463056,YUC,CANYC,"Cantamayec, Yuc.",8.8
-89.829444,20.752778,YUC,CHOYC,"Chocholá, Yuc.",0
-89.637778,21.030278,YUC,CICYC,"Centro de Investigación Científica, Yuc.",7
-89.501111,21.078889,YUC,CONYC,"Conkal, Yuc.",0.01
-87.676667,21.5125,YUC,CYOYC,"El Cuyo, Yuc.",4.2
-89.583611,20.983889,YUC,EZAYC,"Emiliano Zapata, Yuc.",21.7
-89.642778,21.048889,YUC,FIYYC,"Facultad de Ingeniería Universidad Autónoma de Yucatán, Yuc.",5.6
-89.658056,20.984167,YUC,GARYC,"Organismo de Cuenca Península de Yucatán, Yuc.",4.11
-89.651111,20.946389,YUC,MEOYC,"Observatorio de Mérida, Yuc.",6.11
-89.4375,21.105556,YUC,MOCYC,"Mocochá, Yuc.",5.1
-89.299444,21.102222,YUC,MTOYC,"Motul, Yuc.",7.01
-89.711667,20.493333,YUC,MUNYC,"Muna, Yuc.",48.51
-89.394722,20.291111,YUC,OXKYC,"Oxkutzcab, Yuc.",20.5
-88.930833,20.1325,YUC,PETYC,"Peto, Yuc.",12.01
-89.653889,21.275833,YUC,PROYC,"Observatorio de Progreso, Yuc.",4.8
-89.046944,20.030278,YUC,TANYC,"Tantaquín, Yuc.",0
-89.558056,20.397778,YUC,TICYC,"Ticul, Yuc.",31.5
-88.1725,21.158611,YUC,TIZYC,"Tizimín, Yuc.",0
-88.204167,20.69,YUC,VALYC,"Observatorio de Valladolid, Yuc.",5.4
-102.733889,23.602222,ZAC,CFPZC,"Cañitas de Felipe Pescador, Zac.",7.3
-102.889167,22,ZAC,CHIZC,"El Chique, Zac.",0
-102.347222,22.453056,ZAC,CUAZC,"Ciudad Cuauhtémoc, Zac.",0
-103.093611,23.693056,ZAC,ELCZC,"El Cazadero, Zac.",8.92
-102.040833,22.673056,ZAC,ELSZC,"El Saladillo, Zac.",0.03
-103.339722,21.649444,ZAC,EXCZC,"Miguel Alemán, Zac.",0
-102.890833,23.173889,ZAC,FREZC,"Fresnillo, Zac.",2.5
-102.506667,22.746944,ZAC,GPEZC,"Guadalupe, Zac.",0.02
-103.605833,21.223889,ZAC,HITZC,"Huitzila, Zac.",0
-103.397778,24.281667,ZAC,JALZC,"Juan Aldama, Zac.",8.8
-103.113889,21.404167,ZAC,JCHZC,"Juchipila, Zac.",0
-103.603056,22.687222,ZAC,LFLZC,"La Florida, Zac.",0.01
-101.985556,22.264722,ZAC,LORZC,"Loreto, Zac.",0
-103.216944,23.18,ZAC,LREZC,"Gobernador Leobardo Reynoso, Zac.",9.6
-103.443056,24.2875,ZAC,MGAZC,"Miguel Auza, Zac.",4
-103.362222,21.212778,ZAC,MORZC,"Mezquital del Oro, Zac.",0
-102.615,24.983056,ZAC,NTAZC,"Nuevo Tampico, Zac.",1.13
-102.796667,22.347222,ZAC,PALZC,"Palomas, Zac.",3.5
-101.399167,22.117778,ZAC,PINZC,"Pino Suárez, Zac.",5.5
-102.903611,21.711111,ZAC,PMOZC,"Los Moraleños, Zac.",0
-103.025833,23.816944,ZAC,RGRZC,"Río Grande, Zac.",13.3
-102.8825,24.326111,ZAC,SFOZC,"San Francisco, Zac.",7.03
-103.506667,24.288611,ZAC,SGOZC,"Santiago, Zac.",7.51
-103.636389,23.638889,ZAC,SOMZC,"Observatorio de Sombrerete, Zac.",3.2
-103.493333,22.333056,ZAC,STEZC,"Independencia Nacional, Zac.",0
-103.112778,22.925833,ZAC,STRZC,"Santa Rosa, Zac.",0.01
-102.859167,22.120833,ZAC,TAYZC,"Ing. Julián Adame Alatorre, Zac.",0.01
-102.786389,21.560556,ZAC,TLAZC,"Tlalchichila, Zac.",8.3
-102.344167,23.288889,ZAC,VCOZC,"Villa de Cos, Zac.",0
-101.917222,22.520556,ZAC,VGOZC,"Villa González Ortega, Zac.",0.01
-101.715833,22.347222,ZAC,VHGZC,"Villa Hidalgo, Zac.",2.01
-103.337778,21.604722,ZAC,VILZC,"José María Morelos, Zac.",0
-102.585556,22.765,ZAC,ZACZC,"Zacatecas, Zac.",0.3
