LON,LAT,EDO,CLAVE,ESTACION,jul-23
-99.158611,18.883611,MOR,IMTMR,"Instituto Mexicano de Tecnología del Agua, Mor. SMN*",87.18
-98.8,18.7,MOR,JNCMR,"Jonacatepec, Mor.",236
-99.2,18.6,MOR,JOJMR,"Jojutla, Mor.",167.1
-99.372778,18.757222,MOR,MIAMR,"Miacatlán, Mor.",148
-99.004722,18.727222,MOR,MYOMR,"Moyotepec, Mor.",128.6
-99.031389,18.923333,MOR,OACMR,"Oacalco, Mor.",96.41
-98.901389,18.900556,MOR,OAXMR,"Oaxtepec, Mor.",190.11
-99.219167,18.908889,MOR,OBSMR,"Observatorio de Cuernavaca, Mor.",228.91
-98.758611,18.8825,MOR,OCTMR,"Ocuituco, Mor.",241.5
-99.429167,18.8675,MOR,PAPMR,"Palpan, Mor.",227.3
-99.322778,18.633333,MOR,PIXMR,"Puente de Ixtla, Mor.",209.55
-99.156944,18.771111,MOR,PROMR,"Progreso, Mor.",181.3
-99.331389,18.765278,MOR,RODMR,"El Rodeo, Mor.",160.7
-99.190556,18.918333,MOR,SLDMR,"Solidaridad, Mor.",245.4
-98.83,18.638333,MOR,TEBMR,"Tepalcingo Bachillerato, Mor.",235
-99.223611,18.856944,MOR,TEMMR,"Temixco, Mor.",208.35
-98.689722,18.876389,MOR,TETMR,"Tetela del Volcán, Mor.",158.3
-99.103889,18.794167,MOR,TICMR,"Ticumán, Mor.",170.9
-99.306111,18.487778,MOR,TILMR,"Tilzapotla, Mor.",200.15
-98.943611,19.038056,MOR,TLCMR,"Tlacualera, Mor.",263.08
-98.75,18.813333,MOR,TLOMR,"Tlacotepec, Mor.",190.72
-98.9,18.9,MOR,TLYMR,"Tlayacapan, Mor.",169.41
-99.241667,19.054167,MOR,TMAMR,"Tres Marías, Mor.",434.53
-98.786944,18.778056,MOR,TMCMR,"Temoac, Mor.",198.21
-99.1,18.691667,MOR,TMPMR,"Temilpa, Mor.",174.1
-98.92,18.9875,MOR,TOTMR,"Totolapan, Mor.",153.5
-98.843611,18.596389,MOR,TPLMR,"Tepalcingo, Mor.",271.8
-99.072778,18.971389,MOR,TPZMR,"Tepoztlán, Mor.",298.01
-99.259722,18.611111,MOR,TQGMR,"Tequesquitengo, Mor.",147.2
-99.383611,18.73,MOR,VALMR,"Vista Alegre, Mor.",238.11
-99.3875,18.731389,MOR,VIAMR,"Vista Alegre, Mor.",242.91
-99.190278,18.528889,MOR,XICMR,"Xicatlacotla, Mor.",169.6
-99.25,18.683333,MOR,XXOMR,"Xoxocotla, Mor.",220.1
-99.050556,18.899167,MOR,YAHMR,"Yautepec, Mor.",169.72
-98.866111,18.881944,MOR,YECMR,"Yecapixtla, Mor.",185.54
-98.858333,18.891667,MOR,YEEMR,"Yecapixtla ETA 118, Mor.",146.71
-99.196667,18.651389,MOR,ZCTMR,"Observatorio de Zacatepec, Mor.",118.82
-105.354167,22.49,NAY,ACANR,"Acaponeta, Nay.",262.94
-104.802222,21.839167,NAY,AGMNR,"Aguamilpa Solidaridad, Nay.",188.31
-104.5,21.944167,NAY,CHPNR,"Chapalagana, Nay.",166.31
-104.450833,21.428333,NAY,CJNNR,"Leonardo Rodríguez Alcaine, Nay.",188.8
-105.136667,20.889722,NAY,GAVNR,"Gaviotas, Nay.",413.57
-104.516944,22.250833,NAY,JMANR,"Jesús María, Nay.",187.93
-105.254167,22.377778,NAY,PAJNR,"Pajaritos, Nay.",239.91
-105.211667,22.119722,NAY,ROMNR,"Rosamorada, Nay.",312.64
-104.8875,21.780833,NAY,RSRNR,"San Rafael, Nay.",231.3
-105.1425,21.958333,NAY,RUINR,"Ruiz, Nay.",144.85
-105.285556,21.531389,NAY,SANBLASmar,"San Blas, Nay. SEMAR*",174.34
-104.891944,21.489444,NAY,TEPNR,"Observatorio de Tepic, Nay.",259.92
-99.680556,24.897222,NL,ADJUNTASHUALA,"Las Adjuntas, N.L. SGT*",54.5
-99.816667,24.1,NL,ARRNL,"Aramberri, N.L.",23
-99.911667,24.321944,NL,ASCNL,"La Ascensión, N.L.",69
-99.743889,24.99,NL,CABNL,"Cabezones, N.L.",2.5
-99.578889,24.871944,NL,CAMNL,"Camacho, N.L.",10.51
-99.439444,24.976111,NL,CARNL,"Carmen de los Elizondo Linares, N.L.",65.82
-99.276944,25.711667,NL,CCHNL,"Cuchillo Solidaridad, N.L.",7
-99.975,25.590278,NL,CDRNL,"Cadereyta, N.L.",79.72
-99.746944,27.699167,NL,COLOMBIA,"Colombia, N.L. SGT*",2.7
-99.399722,24.9375,NL,CPRNL,"José López Portillo, N.L.",36
-99.6975,24.783611,NL,CRUNL,"Crucitas, N.L.",34
-99.614167,26.091389,NL,CRVNL,"Cerralvo, N.L.",75.9
-100.198056,25.5175,NL,ECSNL,"El Cerrito, N.L.",212
-100.308333,25.576944,NL,ELDIENTE,"El Diente, N. L. SMN*",87.4
-100.083333,24.833333,NL,GALNL,"Galeana, N.L.",8.5
-100.128056,25.428056,NL,LBCNL,"Rodrigo Gómez, N.L.",96.7
-99.527222,25.497222,NL,LERNL,"Las Enramadas, N.L.",10.02
-99.833333,25.174167,NL,MTMNL,"Montemorelos, N.L.",17.61
-100.118056,23.4225,NL,MYNNL,"Mier y Noriega, N.L.",63.12
-100.304722,25.733611,NL,OBSNL,"Observatorio de Monterrey, N.L.",59.5
-99.221667,24.992778,NL,PAMNL,"La Pamona, N.L.",3.01
-100.128889,25.429444,NL,PLABOCA,"Presa La Boca, N.L. SGT*",118.25
-100.551111,25.028333,NL,SRANL,"San Rafael, N.L.",65.53
-99.777778,23.981389,NL,ZRGNL,"Zaragoza, N.L.",77
-97.720556,17.533611,OAX,AMTOX,"San Antonino Monte Verde, Oax.",159.41
-95.700556,16.010833,OAX,ASTOX,"Astata, Oax.",31.12
-96.1,17.016667,OAX,AYUOX,"Ayutla, Oax.",242.1
-95.929167,16.647222,OAX,BOQOX,"Boquilla 1, Oax.",84.23
-98.278333,17.532778,OAX,CALOX,"Calihualá, Oax.",151.04
-96.263611,17.999167,OAX,CDOOX,"Miguel de la Madrid Hurtado, Oax.",685.02
-94.816667,16.583333,OAX,CHIOX,"Chicapa, Oax.",107.22
-97.023056,17.459167,OAX,CMTOX,"Santiago Camotlán, Oax.",51.54
-97.799722,18.133056,OAX,COSOX,"Cosoltepec, Oax.",39
-96.721944,15.812222,OAX,COZOX,"San Francisco Cozoaltepec, Oax.",46.62
-96.658333,18.492778,OAX,CSPOX,"Cosolapa, Oax.",356.12
-96.388889,18.1525,OAX,DPSOX,"Dique Pescaditos, Oax.",511.41
-95.374444,16.434722,OAX,EMAOX,"El Marqués, Oax.",41.61
-97.819167,17.746389,OAX,FOYOX,"San Francisco Yosocuta, Oax.",100.57
-97.776111,17.806667,OAX,HDLOX,"Huajuapan de León, Oax.",104.23
-97.776111,17.806667,OAX,HLOOX,"Observatorio de Huajuapan de León, Oax.",96.5
-95.869722,17.024722,OAX,HUYOX,"Huayapam, Oax.",344.6
-95.053889,16.503611,OAX,IXTALTEPEC,"Ixtaltepec, Oax. SGT*",114.8
-95.1,16.583333,OAX,IXTOX,"Ixtepec, Oax.",80.23
-96.2,17.866667,OAX,JACOX,"Jacatepec, Oax.",663.5
-95.397778,16.445556,OAX,JDMOX,"Presidente Benito Juárez, Oax.",102.9
-95.483333,17.45,OAX,MAROX,"María Lombardo, Oax.",466.46
-96.733333,17.066667,OAX,OACOX,"Oaxaca Centro, Oax.",69.5
-96.7,17.001389,OAX,OAOOX,"Observatorio de Aeropuerto Oaxaca, Oax.",78.24
-94.4,16.5,OAX,OSTOX,"Ostuta, Oax.",179.64
-96.083333,18.166667,OAX,PAPOX,"Papaloapan, Oax.",270.96
-96.716667,17.072778,OAX,PIAOX,"Organismo de Cuenca Pacífico Sur PIAE, Oax.",49.03
-96.483333,15.666667,OAX,PTAOX,"Observatorio de Puerto Angel, Oax.",86.9
-95.481389,16.585278,OAX,RHOOX,"Río Hondo, Oax.",109
-97.725,16.102778,OAX,RVEOX,"Río Verde, Oax.",77.22
-97.839444,17.156667,OAX,SACOX,"San Andrés Chicahuaxtla, Oax.",35.66
-97.895,17.905833,OAX,SCHOX,"Santiago Chilixtlahuaca, Oax.",88.52
-96.549722,17.266667,OAX,SCIOX,"Ixtepeji, Oax.",69.5
-95.2,16.183333,OAX,SCROX,"Observatorio de Salina Cruz, Oax.",114.41
-98.1425,17.501389,OAX,SLAOX,"Silacayoápam, Oax.",186.8
-96.453611,17.1175,OAX,SMAOX,"San Antonio Cuajimoloyas, Oax.",138.34
-97.881389,17.228889,OAX,SMNOX,"San Martín Itunyoso, Oax.",172.93
-97.680278,18.188611,OAX,SNCOX,"Santiago Chazumba, Oax.",52.03
-96.55,18.05,OAX,STDOX,"Santo Domingo, Oax.",536.73
-97.536667,17.726111,OAX,STTOX,"Santiago Teotongo, Oax.",57.61
-96.412222,18.232222,OAX,TEMOX,"Presidente Alemán, Oax.",422.6
-97.492222,17.513333,OAX,TEPOX,"Teposcolula, Oax.",137.32
-95.6,16.416667,OAX,TEQOX,"Tequisistlán, Oax.",40.72
-96.544444,15.739167,OAX,TNMOX,"Tonameca, Oax.",98.85
-97.808333,17.654444,OAX,TSLOX,"Heroica Villa Tezoatlán de Segura y Luna, Oax.",125.11
-96.435278,17.933056,OAX,UCFOX,"Usila CFE, Oax.",659.8
-96.3,17.776389,OAX,VANOX,"Valle Nacional, Oax.",524.82
-97.826111,17.724444,OAX,YOSOX,"Yosocuta, Oax.",102.35
-98.389444,17.755278,OAX,ZALOX,"Zapotitlán Lagunas, Oax.",136.12
-94.216111,16.4025,OAX,ZANOX,"Zanatepec, Oax.",162.83
-97.818056,17.889722,OAX,ZAPOX,"Zapotitlán Palmas, Oax.",75.13
-97.578056,18.227778,PUE,ACAPB,"Acatepec, Pue.",17.8
-97.418056,19.45,PUE,ACHPB,"Alchichica, Pue.",26.771
-97.934167,19.0625,PUE,ACJPB,"Acajete, Pue.",71.11
-98.055,18.277222,PUE,ADOPB,"Acatlán de Osorio, Pue.",127.7
-98.135833,18.9425,PUE,AFRPB,"Africam, Pue.",117.01
-97.920833,18.854167,PUE,AHAPB,"Ahuatepec, Pue.",35
-98.148056,20.033056,PUE,AHUPB,"Ahuazotepec, Pue.",57.2
-97.845,20.406944,PUE,APAPB,"Apapantilla, Pue.",318.91
-98.420833,18.921111,PUE,ATXPB,"Atlixco, Pue.",184.8
-97.881111,20.385833,PUE,AVCPB,"Ávila Camacho, Pue.",321
-97.503333,19.961389,PUE,BAIPB,"Buenos Aires CFE, Pue.",283.41
-98.108611,18.9125,PUE,BDDPB,"Manuel Ávila Camacho, Pue.",100.34
-97.441667,18.983889,PUE,CDSPB,"Ciudad Serdán, Pue.",78.5
-97.958333,18.968889,PUE,CEMPB,"Cemex, Pue.",59.2
-98.579167,18.516111,PUE,CHIPB,"Chietla, Pue.",136.83
-98.318056,19.068611,PUE,CHLPB,"Cholula, Pue.",184.5
-98.567778,18.109722,PUE,CHSPB,"Chila de la Sal, Pue.",89.1
-98.198611,19.022778,PUE,CNAPB,"Conagua, Pue.",205
-98.049722,19.743333,PUE,CNGPB,"Chignahuapan, Pue.",70.43
-98.164722,18.612778,PUE,COAPB,"Coatzingo, Pue.",102.42
-98.059444,19.093056,PUE,CPLPB,"Capulac, Pue.",299
-97.516667,20.033333,PUE,CTZPB,"Cuetzalan del Progreso, Pue.",231.51
-98.275556,18.966111,PUE,ECHPB,"Echeverría, Pue.",221.52
-98.456111,19.101111,PUE,HJTPB,"Huejotzingo, Pue.",178.941
-98.540278,18.772222,PUE,HQCPB,"Huaquechula, Pue.",118.46
-98.050833,20.176389,PUE,HUAPB,"Huauchinango, Pue.",214.62
-98.72,18.039722,PUE,IXCAMILPACFE,"Ixcamilpa, Pue. CFE*",147.71
-97.815833,19.621667,PUE,IXTPB,"Ixtacamaxtitlán, Pue.",46.11
-98.466389,18.610833,PUE,IZMPB,"Izúcar de Matamoros, Pue.",134.01
-97.691111,19.457222,PUE,LIBPB,"Libres, Pue.",96.51
-98.231111,19.010556,PUE,MAYPB,"Mayorazgo 21 Poniente, Pue.",125.84
-97.850278,20.733056,PUE,MTLPB,"Metlaltoyuca, Pue.",112.35
-96.781389,18.360278,PUE,NARPB,"Naranjastitla, Pue.",499.43
-98.002222,20.001667,PUE,NECAXA,"Necaxa, Pue. FENIX*",129
-98.000556,20.216667,PUE,NNEPB,"Necaxa, Pue.",168.8
-97.533333,19.7,PUE,OYAPB,"Oyameles, Pue.",16.11
-97.251389,18.918056,PUE,PCRPB,"Paso Carretas, Pue.",161
-98.264722,18.2,PUE,PIXPB,"Piaxtla, Pue.",114.14
-97.702778,20.445833,PUE,PTEPALOMAS,"Puente Palomas, Pue. SGT*",136.4
-97.883333,20.233333,PUE,PTLPB,"Patla, Pue.",207.6
-98.166667,19.05,PUE,PUOPB,"Observatorio de Puebla, Pue.",141.6
-97.616667,19.25,PUE,QUIPB,"Quimixtlán, Pue.",385.6
-97.401667,20.116111,PUE,RNAPB,"Rancho Nuevo, Pue.",258.01
-98.22,19.113056,PUE,SCRPB,"San Cristóbal Caleras, Pue.",124.751
-97.205556,20.133889,PUE,SJAPB,"San José Acateno, Pue.",143.77
-97.91,18.735,PUE,SMCPB,"San Miguel Canoa, Pue.",130.064
-98.433889,19.298611,PUE,SMTPB,"San Martín Texmelucan, Pue.",208.41
-97.446667,19.960833,PUE,SOLPB,"La Soledad, Pue.",257.7
-98.582222,19.330278,PUE,SRTPB,"Santa Rita Tlahuapan, Pue.",111.5
-97.486389,19.952778,PUE,STLPB,"Sontalaco CFE, Pue.",233.01
-97.7925,20.004444,PUE,TDRPB,"Tepango de Rodríguez, Pue.",386
-97.7525,18.878889,PUE,TECPB,"Tecamachalco, Pue.",28.4
-97.395556,18.479167,PUE,TEHPB,"Tehuacán, Pue.",20.2
-98.777222,18.451944,PUE,TELPB,"Teotlalco, Pue.",204.21
-97.805833,19.829444,PUE,TEOPB,"Tetela de Ocampo, Pue.",84
-97.9475,20.21,PUE,TEPPB,"Tepexic, Pue.",357
-97.430556,18.468889,PUE,TETPB,"Teopilco, Pue.",25.6
-97.36,19.815278,PUE,TEZPB,"Teziutlán, Pue.",152.501
-97.876111,20.315278,PUE,TLAXCALALTON,"Tlaxcalaltongo, Pue. SGT*",339.6
-96.835833,18.405,PUE,TLPPB,"Tlacotepec de Díaz, Pue.",571.5
-97.491944,19.489167,PUE,TPYPB,"Tepeyahualco, Pue.",35.061
-96.861389,18.483611,PUE,TYAPB,"Tepeyac, Pue.",369.83
-98.050833,20.176389,PUE,UDSPB,"Universidad de la Sierra, Pue.",226.11
-97.668056,20.510278,PUE,VENPB,"Venustiano Carranza, Pue.",82
-97.956944,20.277222,PUE,XDJPB,"Xicotepec de Juárez, Pue.",553.9
-97.585,19.859722,PUE,ZCPPB,"Zacapoaxtla, Pue.",82.61
-97.011389,18.332222,PUE,ZOQPB,"Zoquitlán, Pue.",336.01
-97.832778,20.178611,PUE,ZRGPB,"Zaragoza, Pue.",79
-100.424444,20.504167,QRO,BATQT,"El Batán, Qro.",207.02
-100.435556,20.604167,QRO,CARQT,"Carrillo, Qro.",34.5
-100.080278,20.418611,QRO,CNSQT,"Constitución de 1917, Qro.",95.5
-100.453333,20.535,QRO,EPUQT,"El Pueblito, Qro.",167.02
-100.413056,20.567222,QRO,GHQQT,"Gerencia Hidalgo, Qro.",112.301
-99.9625,20.198611,QRO,IDFQT,"San Ildefonso, Qro.",111.2
-99.479722,21.230278,QRO,JLPQT,"Jalpan, Qro.",44
-100.45,20.7,QRO,JRQQT,"Juriquilla, Qro.",128.5
-100.369444,20.563333,QRO,OBSQT,"Observatorio de Querétaro, Qro.",70.11
-99.815,21.055833,QRO,PMLQT,"Peñamiller, Qro.",47.43
-100,20.3625,QRO,SJSQT,"San José, Qro.",44.4
-86.820278,21.156667,QROO,CANQR,"Cancún, Q. Roo",32.11
-87.300556,18.755556,QROO,CHINCHORROmar,"Banco Chinchorro, Q. Roo SEMAR*",147.828
-88.3275,18.500556,QROO,CHOQR,"Observatorio de Chetumal, Q. Roo",268.11
-88.300833,18.518889,QROO,CHTQR,"Chetumal Tecnológico, Q. Roo",104.9
-86.775833,21.074444,QROO,CNCQR,"Cancún Radar, Q. Roo SMN*",24.35
-86.946111,20.51,QROO,COZQR,"Cozumel, Q. Roo",375
-88.045,19.575556,QROO,FCRQR,"Observatorio de Felipe Carrillo Puerto, Q. Roo",98.3
-88.459444,18.572222,QROO,INIQR,"Instituto Nacional de Innovación Agraria, Q. Roo",66.8
-88.703611,19.752222,QROO,JMORELOS,"José María Morelos, Q. Roo SMN*",89.2
-87.077778,20.634444,QROO,PDCQR,"Playa del Carmen, Q. Roo",48.5
-106.654167,24.047222,SIN,ACTSI,"Acatitán, Sin.",196.5
-109.183333,25.916667,SIN,AHMSI,"Ahome, Sin.",6.5
-107.383333,25.090278,SIN,AL2SI,"El Varejonal hidrométrica, Sin.",235.21
-108.7,25.7,SIN,ARCSI,"Adolfo Ruiz Cortines, Sin.",103.71
-107.466667,25.033333,SIN,AWSSI,"Andrew Weiss, Sin.",148.62
-107.5375,25.333333,SIN,BDRSI,"Badiraguato, Sin.",203.53
-108.333333,26.733333,SIN,CHOSI,"Choix Pueblo, Sin.",173.33
-108.329167,26.736111,SIN,CHXSI,"Observatorio de Choix, Sin.",179.921
-107.4,24.816667,SIN,CLCSI,"Culiacán, Sin.",124.64
-109.333333,26.1,SIN,CRRSI,"El Carrizo, Sin.",91.14
-108.065556,25.484722,SIN,EBLSI,"Lic. Eustaquio Buelna, Sin.",21.1
-108.616667,26.433333,SIN,EFTSI,"El Fuerte, Sin.",295
-108.480833,25.806667,SIN,ENASI,"Estación Naranjo, Sin.",124.62
-108.316667,26.083333,SIN,GB2SI,"El Sabinal hidrométrica, Sin.",90.13
-107.911944,25.855278,SIN,GD2SI,"Bacurato hidrométrica de Gustavo Díaz Ordaz, Sin.",198.11
-108.091667,25.469444,SIN,GMCSI,"Guamúchil, Sin.",69.9
-108.466667,25.716667,SIN,GSVSI,"Guasave, Sin.",89.911
-106.595833,23.955556,SIN,IXPSI,"Ixpalino, Sin.",90.171
-107.059444,24.753611,SIN,JGRSI,"Juan Guerrero Alcocer, Sin.",261.01
-106.807222,24.571667,SIN,JLPSI,"José López Portillo, Sin.",290.63
-108.7025,26.426944,SIN,JORSI,"Josefa Ortiz de Domínguez, Sin.",172.12
-106.9,23.916667,SIN,LCRSI,"La Cruz, Sin.",76.21
-108.35,26.904167,SIN,LD2SI,"Huites hidrométrica, Sin.",137.51
-108.367778,26.844722,SIN,LDCSI,"Luis Donaldo Colosio, Sin.",137.51
-109,25.8,SIN,MCHSI,"Los Mochis, Sin.",54.34
-106.4,23.233333,SIN,MZTSI,"Observatorio de Mazatlán, Sin.",181.461
-107.188056,24.251111,SIN,OBISPO,"Obispo, Sin. SMN*",57
-107.440556,24.634722,SIN,OBSSI,"Observatorio de Culiacán, Sin.",86.21
-108.58,26.509722,SIN,PMHSI,"Miguel Hidalgo, Sin.",191.4
-106.466667,23.5625,SIN,QLTSI,"Quelite, Sin.",85.93
-107.756111,25.124722,SIN,RAVSI,"Estación Rancho Viejo, Sin.",61.3
-105.85,22.983333,SIN,RSRSI,"Rosario, Sin.",186
-107.843333,25.485556,SIN,SANJUAN,"San Juan, Sin. SMN*",65.25
-106.952778,24.484722,SIN,SCRSI,"Santa Cruz, Sin.",211.22
-108.779167,26.073611,SIN,SFRSI,"Sufragio, Sin.",81.01
-107.8425,25.486667,SIN,SJNSI,"San Juan, Sin.",245.02
-107.1,24.45,SIN,SLRSI,"San Lorenzo, Sin.",126.63
-106.695833,24.121944,SIN,SLTSI,"Ing. Aurelio Benassini Vizcaíno, Sin.",99.1
-107.158333,24.813889,SIN,SN2SI,"Sanalona hidrométrica, Sin.",240.86
-107.139444,24.800556,SIN,SNLSI,"Sanalona, Sin.",208.26
-106.25,23.35,SIN,SQRSI,"Siqueros, Sin.",138.26
-105.847222,23.088333,SIN,TORSI,"Las Tortugas, Sin.",140.51
-107.059722,24.751111,SIN,VINSI,"Vinoramas, Sin.",269.11
-108.358611,25.739167,SIN,ZOPSI,"El Zopilote, Sin.",92.12
-98.558333,21.972222,SLP,AJTSL,"Las Adjuntas, S.L.P.",17.1
-98.955833,21.748889,SLP,BLMSL,"Ballesmi, S.L.P.",82.4
-99.030833,21.979722,SLP,CDVALLES,"Ciudad Valles, S.L.P. SMN*",10.2
-99.016667,21.983333,SLP,CDVSL,"Ciudad Valles, S.L.P.",48
-99.239444,21.906944,SLP,GANSL,"Gallinas, S.L.P.",35
-100.820556,21.88,SLP,IVGSL,"Valentín Gama, S.L.P.",27.14
-100.665833,23.6475,SLP,MA2SL,"Matehuala, S.L.P. SMN*",22.8
-100.642778,23.656944,SLP,MATSL,"Matehuala, S.L.P.",26.24
-99.159444,22.12,SLP,MICSL,"Micos, S.L.P.",28.81
-98.8,21.333333,SLP,MTPSL,"Observatorio de Matlapa, S.L.P.",142.02
-99.32,22.523333,SLP,NRJSL,"Naranjos, S.L.P.",81.41
-100.762222,21.849722,SLP,OCTSL,"Ojo Caliente, S.L.P.",27.13
-99.830556,21.651111,SLP,PMYSL,"Pedro Montoya, S.L.P.",50.53
-98.939722,21.847222,SLP,PUJSL,"El Pujal, S.L.P.",46.1
-98.888611,21.425,SLP,RQTSL,"Requetemu, S.L.P.",83.2
-99.995,21.931389,SLP,RVDSL,"Observatorio de Río Verde, S.L.P.",12.31
-101,22.2,SLP,SGRSL,"Soledad Graciano, S.L.P.",46.92
-101.019167,22.148056,SLP,SLPSL,"Observatorio de San Luis Potosí, S.L.P.",11.8
-99.055833,22.02,SLP,STRSL,"Santa Rosa, S.L.P.",30.4
-98.617222,21.692778,SLP,SVTSL,"San Vicente, S.L.P.",14.41
-99.146111,21.822222,SLP,TANCHACHIN,"Tanchachín, S.L.P. SGT*",22
-98.857222,21.246667,SLP,TBLSL,"Tierra Blanca, S.L.P.",180.4
-98.773333,22.003611,SLP,TMISL,"Observatorio de Tamuín, S.L.P.",50.4
-98.758889,21.241111,SLP,TMTSL,"Temamatla, S.L.P.",190.2
-99.146111,21.8225,SLP,TNCSL,"Tanchachín, S.L.P.",46.9
-101.9125,22.831944,SLP,VRASL,"Villa de Ramos, S.L.P.",37.5
-110.226111,29.825,SON,ACNSO,"Aconchi, Son.",74.51
-109.887778,27.75,SON,AGCSO,"Agua Caliente, Son.",49.02
-108.937778,27.021667,SON,ALMSO,"Álamos, Son.",154.9
-111.834444,30.714444,SON,ALTSO,"Observatorio de Altar, Son.",18.51
-109.8925,27.8225,SON,AOBSO,"Alvaro Obregón, Son.",121.6
-109.106667,27.226111,SON,ARCSO,"Adolfo Ruiz Cortines, Son.",114.35
-109.088611,30.07,SON,ARISO,"Aribabi, Son.",73.03
-110.92,29.076667,SON,ARLSO,"Abelardo Rodríguez Luján, Son.",27.51
-110.1675,30.335833,SON,ARZSO,"Arizpe, Son.",76.51
-110.238611,30.598889,SON,BCNSO,"Bacanuchi, Son.",79.22
-112.435278,30.771944,SON,CABORCA,"Caborca, Son. SMN*",11.2
-109.625,27.416667,SON,CCRSO,"Cocoraque, Son.",60.5
-111.516389,30.873333,SON,CHTSO,"Cuauhtémoc, Son.",53
-109.492222,27.011944,SON,CINSO,"Casa del Ciano, Son.",45
-110.736389,29.472222,SON,CJNSO,"El Cajón, Son.",32.05
-110.290833,30.98,SON,CNNSO,"Cananea, Son.",85.85
-109.931944,27.496389,SON,COBSO,"Ciudad Obregón, Son.",59.8
-108.7625,26.603611,SON,CZNSO,"Cazanate, Son.",126.22
-110.8,27.95,SON,EPLSO,"Observatorio de Empalme, Son.",39
-110.85,27.95,SON,GYMSO,"Guaymas, Son.",37.92
-110.916667,29.066667,SON,HM2SO,"Observatorio de Hermosillo, Son.",25.01
-110.925833,29.073056,SON,HMNSO,"Hermosillo, Son.",24.71
-108.957222,30.210556,SON,HSHSO,"Huachinera, Son.",68.03
-110.886944,30.761667,SON,IMRSO,"Imuris, Son.",115.41
-110.396944,28.426389,SON,IRASO,"Ignacio R. Alatorre, Son.",62.04
-109.378889,30.437778,SON,LCDSO,"Lázaro Cárdenas, Son.",36.8
-110.947222,31.318889,SON,NGLSO,"Nogales, Son.",47.9
-110.913889,31.297778,SON,NOGALES,"Nogales, Son. SMN*",57.2
-109.443333,27.071944,SON,NVJSO,"Navojoa, Son.",27.9
-112.85,31.866667,SON,NYNSO,"Sonoyta, Son.",6.01
-109.083333,29.433333,SON,PDNSO,"Paso Nácori, Son.",68.4
-109.642222,28.976667,SON,PECSO,"Plutarco Elías Calles, Son.",19.71
-110.725556,29.2125,SON,PMOSO,"Ing. Rodolfo Félix Valdés, Son.",39.72
-113.550833,31.352778,SON,PT2SO,"Observatorio de Puerto Peñasco, Son.",15.09
-110.308333,28.472222,SON,PTASO,"Punta de Agua 2, Son.",70.05
-112.1,30.697778,SON,PTQSO,"Pitiquito, Son.",0.03
-111.021389,30.050556,SON,QRBSO,"Querobabi, Son.",45.02
-108.876667,27.411944,SON,SBNSO,"San Bernardo, Son.",80.57
-110.348333,28.713333,SON,SJPSO,"San José de Pimas, Son.",0
-111.445278,30.394722,SON,SRSSO,"Santa Rosa 2, Son.",14.07
-109.531667,29.534722,SON,TPCSO,"Tepache, Son.",97.82
-109.2125,27.658333,SON,TSOSO,"Tesocoma, Son.",100.82
-110.289722,27.643611,SON,VCMSO,"Vícam, Son.",45.64
-108.927778,28.371389,SON,YCRSO,"Yécora, Son.",176.64
-91.483333,17.433333,TAB,BDCTB,"Boca del Cerro, Tab.",301.1
-93.376389,18.001111,TAB,CARTB,"Cárdenas, Tab.",97.3
-91.229167,17.289722,TAB,CUSUMACINTA,"Cañón Usumacinta, Tab. SMN*",0.2
-92.814722,18.043611,TAB,EPOTB,"El Porvenir, Tab.",208.9
-93,17.975,TAB,GONTB,"González, Tab.",253.9
-93.066667,17.966667,TAB,GONZALEZ,"González, Tab. SGT*",210.4
-92.6,17.766667,TAB,MACTB,"Macuspana, Tab.",176.3
-93.316111,17.954444,TAB,MEZCALAPA,"Mezcalapa, Tab. SGT*",103.5
-92.929444,17.98,TAB,OBSTB,"Observatorio de Villahermosa, Tab.",182.4
-92.75,17.380556,TAB,OXOTB,"Oxolotán, Tab.",215.6
-93.33,18.42,TAB,PARAISO,"Paraíso, Tab. SMN*",22
-93.879167,17.854167,TAB,PNVTB,"Pueblo Nuevo, Tab.",189.5
-93.622778,18.175,TAB,POBLADOC11,"Poblado C11, Tab. SGT*",49
-92.877222,18.010833,TAB,PORVENIR,"Porvenir, Tab. SGT*",180.1
-92.9375,17.566667,TAB,PUYTB,"Puyacatengo, Tab.",609.8
-93.275556,17.996944,TAB,SAMTB,"Samaria, Tab.",173.1
-91.158333,17.791667,TAB,SPTTB,"San Pedro, Tab.",193.3
-92.778611,17.456944,TAB,TAPTB,"Tapijulapa, Tab.",214.7
-92.966667,17.566667,TAB,TEATB,"Teapa, Tab.",537
-93.8325,17.965556,TAB,ZAMAPA2ASECC,"Zamapa 2a. Sección, Tab. Protección Civil*",48.2
-98.370556,24.046667,TAMP,ABASOLO,"Abasolo, Tamps. SGT*",2
-98.39,24.065556,TAMP,ABSTP,"Abasolo, Tamps.",0.4
-99.145556,22.986944,TAMP,AHLTP,"Ahualulco, Tamps.",90.9
-97.926944,22.386111,TAMP,BALTP,"Bombas Altamira, Tamps.",70.5
-99.215278,24.103333,TAMP,BARRETALI,"Barretal Uno, Tamps. SGT*",11
-99.123056,24.080556,TAMP,BR1TP,"El Barretal Uno, Tamps.",9
-99.215,24.1025,TAMP,BRRTP,"El Barretal, Tamps.",0.5
